job_name,job_failure,complexity_score,cos_hour,cpu_avg_max,cpu_avg_mean,cpu_max_max,cpu_max_mean,cpu_mem_ratio,cpu_spike_mean,critical_path_proxy,cx_dag,cx_parallel,cx_pressure,cx_retry,cx_span,dag_complexity,dag_depth,dependency_density,fan_in_max,fan_in_mean,first_start_time,inst_duration_max,inst_duration_mean,inst_duration_std,instance_count,job_span,local_arrival_density_200,machine_cpu_max,machine_cpu_mean,machine_cpu_std,machine_disk_mean,machine_mem_max,machine_mem_mean,machine_mem_std,machine_net_in_mean,machine_net_out_mean,machine_pressure,max_instances_per_task,mean_instances_per_task,mem_avg_max,mem_avg_mean,mem_max_max,mem_max_mean,mem_spike_mean,parallelism_proxy,plan_cpu_max,plan_cpu_mean,plan_cpu_sum,plan_mem_max,plan_mem_mean,plan_mem_sum,prev_failure_rate_200,prev_runtime_mean_200,resource_product_sum,root_task_ratio,runtime_span,sin_hour,submit_day,submit_hour,task_count,task_duration_max,task_duration_mean,total_instances,unique_machines,unique_task_count
j_2345143,0,,6.123233995736766e-17,18.0,18.0,18.0,18.0,,0.0,,,,0.9999999979324182,0.0,0.0,,,,,,194801,0,0.0,,1,,0.01575795776867318,89.0,41.92719298245614,12.363338289501804,11.810672514619883,98.0,92.07397660818714,3.0489635861373743,46.98098976608187,40.29514912280702,0.4860394736842106,,,0.02,0.02,0.02,0.02,0.0,,,,,,,,0.005,44.265,,,0,1.0,2.0,6.0,,,,,1,
j_40372,0,0.09737552479663958,6.123233995736766e-17,90.0,49.5945945945946,150.0,63.87837837837838,224.71910061860876,14.283783783783784,32.0,0.3012116652480255,0.03370120118846565,0.0,0.0,0.013045633626413906,8.416100402204421,2.0,0.249999999875,1.0,0.5,194881,6,1.2837837837837838,1.1044154254908791,74,25.0,0.01570598397989634,,,,,,,,,,,73.0,37.0,0.03,0.020135135135135134,0.05,0.020405405405405405,0.00027027027027027033,2.8461538460443787,100.0,100.0,200.0,0.59,0.44499999999999995,0.8899999999999999,0.005,43.785,89.0,0.5,15,1.0,2.0,6.0,2.0,16.0,12.5,74.0,53,2.0
j_575735,0,,6.123233995736766e-17,211.0,177.55555555555554,581.0,356.6388888888889,,179.08333333333334,,,,0.0,0.0,0.004348544542137968,,,,,,194903,5,3.9722222222222223,0.5599036198240402,36,,0.01579654055761788,,,,,,,,,,,,,0.18,0.04,0.18,0.04527777777777778,0.005277777777777778,,,,,,,,0.005,43.855,,,5,1.0,2.0,6.0,,,,,32,
j_1315848,0,0.16059763454735765,6.123233995736766e-17,153.0,84.85051546391753,717.0,349.66494845360825,145.98540103361924,264.8144329896907,354.0,0.4743683395569778,0.01928856667397261,0.0,0.0,0.10262565119445606,11.882437470997846,3.0,0.2499999999375,2.0,1.0,194904,118,26.077319587628867,22.489818099903882,194,118.0,0.016420361247947456,,,,,,,,,,,151.0,48.5,0.49,0.12474226804123711,0.56,0.17175257731958762,0.04701030927835051,1.6302521008266364,50.0,50.0,200.0,0.39,0.3425,1.37,0.005,43.635,68.5,0.25,118,1.0,2.0,6.0,4.0,118.0,85.0,194.0,184,4.0
j_1655335,0,,6.123233995736766e-17,90.0,41.5,90.0,64.5,,23.0,,,,0.0,0.0,0.0017394178168551875,,,,,,194924,2,1.1,0.5676462121975466,10,,0.01667500416875104,,,,,,,,,,,,,0.14,0.047,0.39,0.073,0.026000000000000002,,,,,,,,0.005,44.22,,,2,1.0,2.0,6.0,,,,,9,
j_952330,0,,6.123233995736766e-17,94.0,71.6,100.0,81.2,,9.6,,,,0.0,0.0,0.03739748306238653,,,,,,195015,13,4.8,5.401058097394303,15,,0.016753224995811694,,,,,,,,,,,,,0.06,0.03133333333333334,0.08,0.03866666666666667,0.007333333333333334,,,,,,,,0.005,44.06,,,43,1.0,2.0,6.0,,,,,15,
j_2099530,0,,6.123233995736766e-17,9.0,4.684210526315789,85.0,33.05263157894737,,28.36842105263158,,,,0.0,0.0,0.022612431619117437,,,,,,195162,26,18.894736842105264,3.2299765537866825,19,,0.01660164356271271,,,,,,,,,,,,,0.17,0.031052631578947373,0.17,0.031578947368421054,0.0005263157894736841,,,,,,,,0.005,44.225,,,26,1.0,2.0,6.0,,,,,13,
j_2016649,0,,6.123233995736766e-17,74.0,30.666666666666668,100.0,61.333333333333336,,30.666666666666668,,,,0.0,0.0,0.007827380175848343,,,,,,195225,9,8.0,1.0,3,,0.017050298380221655,,,,,,,,,,,,,0.03,0.03,0.04,0.03333333333333333,0.003333333333333334,,,,,,,,0.005,44.34,,,9,1.0,2.0,6.0,,,,,3,
j_502235,0,,6.123233995736766e-17,84.0,49.25,88.0,64.25,,15.0,,,,0.0,0.0,0.0008697089084275937,,,,,,195284,1,0.75,0.5,4,,0.017025623563463013,,,,,,,,,,,,,0.22,0.125,0.22,0.07250000000000001,-0.0525,,,,,,,,0.0,44.325,,,1,1.0,2.0,6.0,,,,,4,
j_1258402,0,,6.123233995736766e-17,70.0,70.0,69.0,69.0,,-1.0,,,,0.0,0.0,0.0,,,,,,195327,0,0.0,,1,,0.017123287671232876,,,,,,,,,,,,,0.02,0.02,0.02,0.02,0.0,,,,,,,,0.0,44.205,,,0,1.0,2.0,6.0,,,,,1,
j_307334,0,0.0004391719348611838,6.123233995736766e-17,80.0,80.0,80.0,80.0,249.99999875,0.0,3.0,0.0,0.0029278128990745584,0.0,0.0,0.0,2.386294361119891,1.0,0.0,0.0,0.0,195346,0,0.0,,1,3.0,0.01713796058269066,,,,,,,,,,,1.0,1.0,0.02,0.02,0.02,0.02,0.0,0.2499999999375,50.0,50.0,50.0,0.2,0.2,0.2,0.0,44.2,10.0,1.0,0,1.0,2.0,6.0,1.0,3.0,3.0,1.0,1,1.0
j_318874,0,0.0006400390162192402,6.123233995736766e-17,43.0,43.0,60.0,60.0,999.99999,17.0,6.0,0.0,0.0016578000495121533,0.0,0.0,0.002609126725282781,2.386294361119891,1.0,0.0,0.0,0.0,195370,3,3.0,,1,6.0,0.017340038148083926,,,,,,,,,,,1.0,1.0,0.02,0.02,0.03,0.03,0.009999999999999998,0.1428571428367347,100.0,100.0,100.0,0.1,0.1,0.1,0.0,44.01,10.0,1.0,3,1.0,2.0,6.0,1.0,6.0,6.0,1.0,1,1.0
j_2057785,0,,6.123233995736766e-17,98.0,78.4,101.0,82.0,,3.6,,,,0.0,0.0,0.01652446926012428,,,,,,195395,4,1.7,1.2516655570345725,10,,0.01734906315058987,,,,,,,,,,,,,0.04,0.026000000000000002,0.05,0.028000000000000004,0.0020000000000000005,,,,,,,,0.0,43.81,,,19,1.0,2.0,6.0,,,,,10,
j_2387305,0,,6.123233995736766e-17,102.0,87.03448275862068,186.0,105.01149425287356,,17.977011494252874,,,,0.9469285752722574,0.0,0.10523477791973884,,,,,,195443,76,34.87356321839081,12.365372315651392,87,,0.017281603732826407,93.0,39.585281385281384,15.919845856395698,6.4886002886002885,98.0,91.32265512265512,3.691458297112687,45.72174314574315,36.95819480519481,0.457988455988456,,,0.08,0.031609195402298854,0.11,0.04011494252873563,0.008505747126436782,,,,,,,,0.0,43.9,,,121,1.0,2.0,6.0,,,,,84,
j_537680,0,0.016057490522155087,6.123233995736766e-17,84.0,79.25,96.0,93.75,128.20512787639709,14.5,18.0,0.045772194879672254,0.0024599134286088288,0.0,0.0,0.013045633626413906,3.3025850929940455,1.0,0.0,0.0,0.0,195463,15,13.25,1.707825127659933,4,18.0,0.017391304347826087,,,,,,,,,,,4.0,4.0,0.1,0.07,0.11,0.08,0.010000000000000005,0.21052631577839334,50.0,50.0,50.0,0.39,0.39,0.39,0.0,44.5,19.5,1.0,15,1.0,2.0,6.0,1.0,18.0,18.0,4.0,4,1.0
j_780270,0,0.14256846958015165,6.123233995736766e-17,119.0,93.28571428571429,200.0,143.3877551020408,160.42780697188937,50.10204081632653,348.0,0.4231904659855113,0.004928716335909494,0.0,0.0,0.09914681556074569,10.857933154483458,3.0,0.13888888886574074,2.0,0.8333333333333334,195653,33,12.285714285714286,8.331666499966659,49,116.0,0.0171291538198013,,,,,,,,,,,15.0,8.166666666666666,0.11,0.05551020408163266,0.15,0.08061224489795919,0.02510204081632653,0.4188034187998393,50.0,50.0,300.0,0.39,0.3116666666666667,1.87,0.0,44.565,93.5,0.3333333333333333,114,1.0,2.0,6.0,6.0,116.0,65.0,49.0,41,6.0
j_407104,0,0.2712477151102704,6.123233995736766e-17,102.0,74.15333333333334,201.0,152.07833333333335,157.54560481038698,77.925,1120.0,0.799661912560202,0.03157365829550289,0.0,0.0,0.17742061731922912,18.394327208089198,5.0,0.04986149584225105,4.0,0.9473684210526315,195677,54,27.368333333333332,9.255923369276498,600,224.0,0.017117425539198903,,,,,,,,,,,336.0,31.57894736842105,0.14,0.07763333333333333,0.22,0.11766666666666668,0.04003333333333334,2.666666666654815,50.0,50.0,950.0,0.39,0.3173684210526316,6.03,0.0,44.57,301.5,0.3157894736842105,204,1.0,2.0,6.0,19.0,224.0,99.57894736842105,600.0,558,19.0
j_318331,0,,6.123233995736766e-17,213.0,172.125,474.0,344.75,,172.625,,,,0.0,0.0,0.004348544542137968,,,,,,195754,5,3.5625,0.6291528696058958,16,,0.017096939647803042,,,,,,,,,,,,,0.05,0.0275,0.05,0.0325,0.005,,,,,,,,0.0,45.585,,,5,1.0,2.0,6.0,,,,,16,
j_1106482,0,0.3829693933409357,6.123233995736766e-17,114.0,66.56521739130434,355.0,193.2173913043478,189.07562953710897,126.65217391304348,264.0,0.4043431891616362,0.0030277015509094004,0.9989284950742569,0.0,0.07653438394162825,10.480638923341992,3.0,0.09876543208779148,2.0,0.8888888888888888,195833,88,26.26086956521739,31.588573007719607,23,88.0,0.017048844940755262,92.0,44.191428571428574,11.354737310754507,9.238714285714286,98.0,91.51142857142857,3.405975555313886,47.23333571428571,40.096154285714285,0.4831385714285714,11.0,2.5555555555555554,0.51,0.1373913043478261,0.55,0.17,0.03260869565217392,0.2584269662892312,50.0,50.0,450.0,0.59,0.2644444444444444,2.38,0.0,45.605,119.0,0.3333333333333333,88,1.0,2.0,6.0,9.0,88.0,31.555555555555557,23.0,21,9.0
j_1373700,1,0.48903438477449707,6.123233995736766e-17,80.0,8.977944236371203,200.0,30.431543903454017,95.54140109132217,21.42684954280964,3363.0,0.6233459899700877,0.05076949126045866,0.0,0.9999999989999999,0.9627677616293463,14.864746724219698,3.0,0.22222222214814813,2.0,0.6666666666666666,195947,819,218.01911886949293,126.78130427926017,4812,1121.0,0.016923337282112032,,,,,,,,,,,3089.0,1603.0,0.17,0.07271440466278102,0.19,0.08322690395184507,-0.006506650041562759,4.286096256680672,50.0,50.0,150.0,0.59,0.5233333333333333,1.5699999999999998,0.0,46.04,78.5,0.6666666666666666,1107,1.0,2.0,6.0,3.0,1121.0,928.0,4809.0,2191,3.0
j_321694,0,,6.123233995736766e-17,103.0,73.04829545454545,476.0,200.375,,126.96600566572238,,,,0.0,0.0,0.9999999999991303,,,,,,195963,1435,65.69971671388102,124.24725817776525,353,,0.01695633743111488,,,,,,,,,,,,,0.16,0.0846875,0.17,0.09289772727272728,0.008186968838526916,,,,,,,,0.005,51.57,,,1521,1.0,2.0,6.0,,,,,329,
j_629007,0,,6.123233995736766e-17,83.0,11.945945945945946,164.0,81.97297297297297,,70.02702702702703,,,,0.0,0.0,0.01913359598540706,,,,,,195965,22,15.108108108108109,4.736288888194261,37,,0.01695633743111488,,,,,,,,,,,,,0.77,0.44027027027027027,1.35,0.5629729729729729,0.1227027027027027,,,,,,,,0.005,59.175,,,22,1.0,2.0,6.0,,,,,36,
j_1957802,0,,6.123233995736766e-17,18.0,18.0,42.0,42.0,,24.0,,,,0.0,0.0,0.003478835633710375,,,,,,196298,4,4.0,,1,,0.0165016501650165,,,,,,,,,,,,,0.02,0.02,0.03,0.03,0.009999999999999998,,,,,,,,0.005,59.28,,,4,1.0,2.0,6.0,,,,,1,
j_2356048,0,,6.123233995736766e-17,80.0,53.0,99.0,77.33333333333333,,24.333333333333332,,,,0.0,0.0,0.002609126725282781,,,,,,196428,3,2.3333333333333335,0.5773502691896257,3,,0.016385384237260363,,,,,,,,,,,,,0.15,0.06999999999999999,0.2,0.09333333333333334,0.02333333333333334,,,,,,,,0.005,59.295,,,3,1.0,2.0,6.0,,,,,3,
j_1448669,0,0.49505944701867594,6.123233995736766e-17,112.0,24.434782608695652,177.0,112.47826086956522,206.48967466346446,88.04347826086956,343.0,0.824228028764546,0.005417038085826571,0.9628663141430379,0.0,0.0417460276045245,18.886104031450156,7.0,0.08163265305539358,6.0,1.1428571428571428,196542,48,36.26086956521739,16.39350589633354,23,49.0,0.016342539630658605,83.0,40.66213389121339,11.384169937783167,7.689928272564256,98.0,91.35699342498506,3.624798402605231,40.19745367603108,32.58105349671249,0.46569685196254235,8.0,1.6428571428571428,0.79,0.13043478260869565,0.82,0.13956521739130434,0.009130434782608686,0.45999999999080005,50.0,50.0,700.0,0.59,0.24214285714285716,3.39,0.005,59.31,169.5,0.21428571428571427,48,1.0,2.0,6.0,14.0,49.0,35.0,23.0,21,14.0
j_54530,1,0.6741827506137598,6.123233995736766e-17,179.0,40.18288590604027,870.0,627.743288590604,261.90476121882085,313.50581915846016,2510.0,0.8051506399662006,0.026287128110798492,0.8528216350107278,0.9999999989999999,0.43659387203065203,18.504203303503047,5.0,0.10743801651915853,4.0,1.1818181818181819,196555,502,373.4413607878245,125.79154903039243,1117,502.0,0.016346546791990192,83.0,30.399796541200406,12.798693836172772,3.1771544833599767,98.0,90.1649469553844,4.350885121217129,39.88231797703822,28.445301555006537,0.4124729932664826,255.0,101.54545454545455,1.2,0.25298657718120804,2.21,0.7767281879194631,0.27945389435989254,2.220675944329581,100.0,100.0,1100.0,0.39,0.38181818181818183,4.2,0.005,59.545,420.0,0.09090909090909091,502,1.0,2.0,6.0,11.0,502.0,350.0,1117.0,1067,11.0
j_264511,0,0.015538894403982158,6.123233995736766e-17,70.0,61.5,100.0,89.0,128.20512787639709,27.5,13.0,0.045772194879672254,0.0033511505162606044,0.0,0.0,0.008697089084275937,3.3025850929940455,1.0,0.0,0.0,0.0,196805,10,6.75,2.5,4,13.0,0.01603206412825651,,,,,,,,,,,4.0,4.0,0.09,0.055,0.11,0.0775,0.0225,0.2857142856938775,50.0,50.0,50.0,0.39,0.39,0.39,0.01,62.045,19.5,1.0,10,1.0,2.0,6.0,1.0,13.0,13.0,4.0,4,1.0
j_2142034,1,,6.123233995736766e-17,100.0,65.30927051671732,163.0,96.56231003039514,,30.4885100074129,,,,0.0,0.9999999989999999,0.5340012697745425,,,,,,197028,166,77.73832468495182,35.67919446076777,1349,,0.015774114677813707,,,,,,,,,,,,,0.24,0.05877473363774734,0.38,0.07737404580152672,0.017887323943661975,,,,,,,,0.01,62.09,,,614,1.0,2.0,6.0,,,,,1212,
j_1356289,0,,6.123233995736766e-17,12.0,12.0,12.0,12.0,,0.0,,,,0.0,0.0,0.0,,,,,,197093,0,0.0,,1,,0.01578407386946571,,,,,,,,,,,,,0.02,0.02,0.02,0.02,0.0,,,,,,,,0.015,65.145,,,0,1.0,2.0,6.0,,,,,1,
j_2345140,0,,6.123233995736766e-17,119.0,70.97995991983969,201.0,155.68737474949899,,84.70741482965931,,,,0.0,0.0,0.9999999999991303,,,,,,197166,65,21.394789579158317,6.607654447305156,499,,0.015729453401494297,,,,,,,,,,,,,0.29,0.06903807615230462,0.4,0.10400801603206412,0.03496993987975952,,,,,,,,0.015,65.135,,,1175,1.0,2.0,6.0,,,,,462,
j_1195915,0,,6.123233995736766e-17,89.0,52.0,200.0,59.78260869565217,,7.782608695652174,,,,0.0,0.0,0.3531018168216031,,,,,,197232,3,1.0869565217391304,0.41702882811414954,23,,0.0156998194520763,,,,,,,,,,,,,0.02,0.02,0.02,0.02,0.0,,,,,,,,0.015,71.005,,,406,1.0,2.0,6.0,,,,,23,
j_1655389,0,0.0005876135021079876,6.123233995736766e-17,14.0,14.0,48.0,48.0,166.6666661111111,34.0,24.0,0.0,0.00043858771367620965,0.0,0.0,0.003478835633710375,2.386294361119891,1.0,0.0,0.0,0.0,197431,4,4.0,,1,24.0,0.015543638765835083,,,,,,,,,,,1.0,1.0,0.02,0.02,0.02,0.02,0.0,0.0399999999984,50.0,50.0,50.0,0.3,0.3,0.3,0.015,73.03,15.0,1.0,4,1.0,2.0,6.0,1.0,24.0,24.0,1.0,1,1.0
j_1864754,0,,6.123233995736766e-17,38.0,31.0,38.0,31.0,,0.0,,,,0.0,0.0,0.0,,,,,,197446,0,0.0,0.0,2,,0.015606710885680842,,,,,,,,,,,,,0.05,0.045,0.0,0.0,-0.045,,,,,,,,0.015,73.03,,,0,1.0,2.0,6.0,,,,,2,
j_2040951,0,,6.123233995736766e-17,95.0,70.33333333333333,407.0,292.0,,221.66666666666666,,,,0.0,0.0,0.10523477791973884,,,,,,197612,121,27.4,31.58842464303295,15,,0.015435671837616733,,,,,,,,,,,,,1.13,0.12200000000000001,1.43,0.168,0.046000000000000006,,,,,,,,0.015,73.01,,,121,1.0,2.0,6.0,,,,,14,
j_778431,0,,-0.25881904510252063,81.0,40.857142857142854,167.0,120.71428571428571,,79.85714285714286,,,,0.0,0.0,0.10523477791973884,,,,,,198043,121,50.285714285714285,47.57350202831504,7,,0.014957744372148678,,,,,,,,,,,,,0.12,0.06714285714285714,0.13,0.07428571428571429,0.007142857142857144,,,,,,,,0.015,73.59,,,121,0.9659258262890683,2.0,7.0,,,,,7,
j_1611564,0,,-0.25881904510252063,85.0,43.93333333333333,222.0,87.73333333333333,,43.8,,,,0.0,0.0,0.14263226098212536,,,,,,198133,35,13.266666666666667,11.723637582291579,30,,0.014884274763712138,,,,,,,,,,,,,0.04,0.029333333333333333,0.05,0.035,0.005666666666666668,,,,,,,,0.015,74.19,,,164,0.9659258262890683,2.0,7.0,,,,,30,
j_985615,0,,-0.25881904510252063,47.0,18.09090909090909,339.0,86.63636363636364,,68.54545454545455,,,,0.0,0.0,0.0139153425348415,,,,,,198182,16,13.863636363636363,4.367580288415723,22,,0.014843402107763099,,,,,,,,,,,,,0.48,0.14727272727272725,0.55,0.17545454545454545,0.028181818181818186,,,,,,,,0.015,75.005,,,16,0.9659258262890683,2.0,7.0,,,,,20,
j_1009478,0,,-0.25881904510252063,98.0,82.7,116.0,98.5,,15.8,,,,0.0,0.0,0.14611109661583574,,,,,,198184,66,17.0,22.110831935702667,10,,0.01484560570071259,,,,,,,,,,,,,0.24,0.06899999999999999,0.38,0.095,0.026000000000000002,,,,,,,,0.015,75.07,,,168,0.9659258262890683,2.0,7.0,,,,,10,
j_491229,0,,-0.25881904510252063,73.0,48.75,96.0,76.375,,27.625,,,,0.0,0.0,0.06522816813206953,,,,,,198201,32,20.0,11.173949295443526,8,,0.014846707742558087,,,,,,,,,,,,,0.03,0.0275,0.04,0.035,0.0075000000000000015,,,,,,,,0.015,75.905,,,75,0.9659258262890683,2.0,7.0,,,,,8,
j_487963,0,,-0.25881904510252063,93.0,76.4,97.0,87.6,,11.2,,,,0.0,0.0,0.0017394178168551875,,,,,,198310,2,1.2,0.4472135954999579,5,,0.014811523365178108,,,,,,,,,,,,,0.04,0.024,0.08,0.032,0.008,,,,,,,,0.015,76.275,,,2,0.9659258262890683,2.0,7.0,,,,,5,
j_1665149,0,,-0.25881904510252063,79.0,33.42857142857143,114.0,84.28571428571429,,50.857142857142854,,,,0.9999999979324182,0.0,0.006087962358993156,,,,,,198363,7,6.285714285714286,0.7559289460184545,7,,0.014832393948383269,82.0,44.39362148552245,11.595412984707249,10.212337389844734,98.0,91.37571688348021,3.544600006616698,39.05224926563156,33.767907399636314,0.48660558586282465,,,0.16,0.09142857142857143,0.16,0.09428571428571429,0.0028571428571428576,,,,,,,,0.015,76.28,,,7,0.9659258262890683,2.0,7.0,,,,,7,
j_1036725,0,0.0435659108282208,-0.25881904510252063,80.0,44.5,88.0,54.0,249.99999875,9.5,4.0,0.14041661797304292,0.007866751758530948,0.0,0.0,0.0017394178168551875,5.19722457733622,2.0,0.249999999875,1.0,0.5,198364,2,1.0,1.4142135623730951,2,2.0,0.014848912317172768,,,,,,,,,,,1.0,1.0,0.06,0.04,0.06,0.04,0.0,0.6666666664444444,50.0,50.0,100.0,0.2,0.2,0.4,0.015,76.305,20.0,0.5,2,0.9659258262890683,2.0,7.0,2.0,2.0,1.0,2.0,2,2.0
j_2361913,0,,-0.25881904510252063,87.0,53.666666666666664,104.0,82.0,,28.333333333333332,,,,0.0,0.0,0.006087962358993156,,,,,,198393,7,3.1666666666666665,2.48327740429189,6,,0.014863258026159334,,,,,,,,,,,,,0.2,0.10166666666666667,0.2,0.12666666666666668,0.025000000000000005,,,,,,,,0.015,76.31,,,7,0.9659258262890683,2.0,7.0,,,,,5,
j_2272090,0,,-0.25881904510252063,,,,,,0.0,,,,0.0,0.0,0.42093911167895537,,,,,,198417,484,475.2083333333333,4.018160528785249,96,,0.014836795252225518,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.015,76.34,,,484,0.9659258262890683,2.0,7.0,,,,,95,
j_1476131,0,,-0.25881904510252063,72.0,57.0,95.0,93.0,,36.0,,,,0.0,0.0,0.03565806524553134,,,,,,198459,41,32.0,6.377042156569663,4,,0.01490757304710793,,,,,,,,,,,,,0.24,0.2325,0.25,0.25,0.017499999999999995,,,,,,,,0.015,78.755,,,41,0.9659258262890683,2.0,7.0,,,,,4,
j_103972,0,,-0.25881904510252063,75.0,27.333333333333332,178.0,93.61111111111111,,66.27777777777777,,,,0.0,0.0,0.010436506901131124,,,,,,198547,12,8.222222222222221,4.8331642972469915,18,,0.014823599169878448,,,,,,,,,,,,,0.7,0.2538888888888889,0.82,0.30333333333333334,0.049444444444444444,,,,,,,,0.015,78.955,,,12,0.9659258262890683,2.0,7.0,,,,,18,
j_949278,0,,-0.25881904510252063,85.0,12.857142857142858,166.0,65.45714285714286,,52.6,,,,0.0,0.0,0.018263887076979467,,,,,,198552,21,12.742857142857142,7.504284490495127,35,,0.014841199168892847,,,,,,,,,,,,,1.16,0.5134285714285713,1.24,0.5825714285714286,0.06914285714285713,,,,,,,,0.015,78.975,,,21,0.9659258262890683,2.0,7.0,,,,,35,
j_1348798,0,0.1912211413681161,-0.25881904510252063,35.0,30.333333333333332,91.0,72.0,249.99999874999995,41.666666666666664,12.0,0.6246984175971686,0.02367135610958163,0.0,0.0,0.0017394178168551875,14.891820298110627,6.0,0.13888888886574074,5.0,0.8333333333333334,198572,2,2.0,0.0,6,2.0,0.01484560570071259,,,,,,,,,,,1.0,1.0,0.05,0.025000000000000005,0.11,0.035,0.01,1.9999999993333333,50.0,50.0,300.0,0.2,0.20000000000000004,1.2000000000000002,0.015,79.075,60.0,0.8333333333333334,2,0.9659258262890683,2.0,7.0,6.0,2.0,2.0,6.0,6,6.0
j_2435625,0,,-0.25881904510252063,118.0,78.47826086956522,200.0,128.47826086956522,,50.0,,,,0.0,0.0,0.22699402509960195,,,,,,198624,54,19.41304347826087,16.456779875319906,46,,0.014820303816228234,,,,,,,,,,,,,0.29,0.06782608695652174,0.41,0.095,0.02717391304347826,,,,,,,,0.015,79.08,,,261,0.9659258262890683,2.0,7.0,,,,,42,
j_1020863,0,,-0.25881904510252063,114.0,57.721804511278194,680.0,290.01691729323306,,232.29511278195488,,,,0.0,0.0,0.08175263739219381,,,,,,198625,94,49.44736842105263,26.014465276224506,532,,0.014926487051272481,,,,,,,,,,,,,1.01,0.33644736842105266,1.05,0.37142857142857144,0.03498120300751879,,,,,,,,0.015,80.32,,,94,0.9659258262890683,2.0,7.0,,,,,517,
j_348951,0,,-0.25881904510252063,25.0,8.75,136.0,64.0,,55.25,,,,0.0,0.0,0.06522816813206953,,,,,,198715,75,27.75,32.00390601161052,4,,0.01486988847583643,,,,,,,,,,,,,0.57,0.265,0.58,0.2825,0.01750000000000001,,,,,,,,0.015,80.785,,,75,0.9659258262890683,2.0,7.0,,,,,4,
j_2370319,0,,-0.25881904510252063,82.0,15.461538461538462,89.0,71.0,,55.53846153846154,,,,0.0,0.0,0.01913359598540706,,,,,,198821,22,16.0,8.803408430829505,13,,0.014776505356483192,,,,,,,,,,,,,2.04,1.083076923076923,2.16,1.1653846153846155,0.08230769230769229,,,,,,,,0.015,79.985,,,22,0.9659258262890683,2.0,7.0,,,,,13,
j_2418576,0,,-0.25881904510252063,147.0,66.42661034846886,724.0,410.8014783526927,,344.37486800422386,,,,0.0,0.0,0.07653438394162825,,,,,,198825,88,35.840549102428724,22.975787487958375,947,,0.014793993638582735,,,,,,,,,,,,,1.61,0.6128933474128827,1.69,0.7097254487856389,0.09683210137275604,,,,,,,,0.015,80.09,,,88,0.9659258262890683,2.0,7.0,,,,,924,
j_1480997,0,,-0.25881904510252063,14.0,3.7096774193548385,25.0,10.290322580645162,,6.580645161290323,,,,0.0,0.0,0.6888094554746542,,,,,,198854,259,148.93548387096774,44.21382550279265,31,,0.014800562421372013,,,,,,,,,,,,,0.04,0.021612903225806453,0.04,0.021935483870967745,0.0003225806451612904,,,,,,,,0.015,80.525,,,792,0.9659258262890683,2.0,7.0,,,,,31,
j_2319389,0,,-0.25881904510252063,119.0,96.97647058823529,198.0,128.68,,31.703529411764706,,,,0.0,0.0,0.4061540602356863,,,,,,198894,224,107.34588235294117,40.414659541833984,425,,0.014777597162701344,,,,,,,,,,,,,0.42,0.2443764705882353,0.52,0.3092,0.06482352941176471,,,,,,,,0.015,84.48,,,467,0.9659258262890683,2.0,7.0,,,,,367,
j_1818866,0,,-0.25881904510252063,99.0,66.93939393939394,201.0,144.30027548209367,,77.36088154269973,,,,0.9789184770849991,0.0,0.663587897130254,,,,,,198925,73,17.305785123966942,15.063865682912095,363,,0.014766686355581808,85.0,40.94347440071027,13.041426050557316,9.261023971589228,98.0,91.83367860313702,3.333938805326613,41.39423054158035,35.14830275229358,0.47346058991812173,,,0.17,0.062396694214876036,0.22,0.08079889807162534,0.018402203856749306,,,,,,,,0.015,86.81,,,763,0.9659258262890683,2.0,7.0,,,,,332,
j_2026754,0,,-0.25881904510252063,57.0,34.8,90.0,76.0,,41.2,,,,0.0,0.0,0.22960315182488475,,,,,,199133,9,5.6,3.4351128074635335,5,,0.0145623998835008,,,,,,,,,,,,,0.03,0.027999999999999997,0.03,0.027999999999999997,0.0,,,,,,,,0.015,90.6,,,264,0.9659258262890683,2.0,7.0,,,,,5,
j_2337523,0,,-0.25881904510252063,137.0,97.0,200.0,137.0,,40.0,,,,0.0,0.0,0.003478835633710375,,,,,,199156,4,3.2,0.8366600265340756,5,,0.014652014652014652,,,,,,,,,,,,,0.11,0.038,0.11,0.038,0.0,,,,,,,,0.015,91.915,,,4,0.9659258262890683,2.0,7.0,,,,,5,
j_1534819,0,0.15511151557734176,-0.25881904510252063,143.0,92.6,159.0,134.4,249.99999875,41.8,20.0,0.5093900160170137,0.01181790284787408,0.0,0.0,0.003478835633710375,12.583518938456109,5.0,0.15999999996800002,4.0,0.8,199214,4,3.8,0.44721359549995787,5,4.0,0.014596409283316304,,,,,,,,,,,1.0,1.0,0.05,0.028000000000000004,0.06,0.032,0.003999999999999998,0.9999999998,50.0,50.0,250.0,0.2,0.2,1.0,0.015,91.865,50.0,0.8,4,0.9659258262890683,2.0,7.0,5.0,4.0,3.8,5.0,5,5.0
j_2474361,0,,-0.25881904510252063,85.0,27.75,85.0,48.5,,20.75,,,,0.0,0.0,0.003478835633710375,,,,,,199235,4,2.25,1.707825127659933,4,,0.014634860237084737,,,,,,,,,,,,,0.19,0.065,0.03,0.02,-0.045,,,,,,,,0.015,91.88,,,4,0.9659258262890683,2.0,7.0,,,,,4,
