job_name,instance_count,label_failed_instance_count,first_start_time,primary_machine_id,unique_machines,seq_no_mean,total_seq_no_mean,job_failure,task_count,unique_task_count,total_instances,max_instances_per_task,mean_instances_per_task,dag_depth,fan_in_mean,fan_in_max,root_task_ratio,plan_cpu_mean,plan_cpu_max,plan_cpu_sum,plan_mem_mean,plan_mem_max,plan_mem_sum,resource_product_sum,task_start_min,parallelism_proxy,dependency_density,cpu_mem_ratio,critical_path_proxy,dag_complexity,machine_cpu_mean,machine_cpu_max,machine_mem_mean,machine_mem_max,machine_net_in_mean,machine_net_out_mean,machine_disk_mean,machine_pressure,machine_id_x,machine_id_y,time_stamp,submit_hour,submit_day,sin_hour,cos_hour,prev_failure_rate_200,prev_arrival_gap_200,local_arrival_density_200,cx_dag,cx_pressure,cx_repetition,cx_parallel,cx_resource,complexity_score
j_2054762,7,0,384290,m_1233,7,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,4.0,0.49999999999999994,-0.8660254037844387,0.02,85.515,0.011693854879260949,0.0,0.0,0.0,0.0,0.0,0.0
j_1608625,2,0,384324,m_2616,2,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,4.0,0.49999999999999994,-0.8660254037844387,0.02,86.02,0.011625203441060218,0.0,0.0,0.0,0.0,0.0,0.0
j_555660,7,0,384354,m_1117,6,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,4.0,0.49999999999999994,-0.8660254037844387,0.02,85.865,0.0116461887847202,0.0,0.0,0.0,0.0,0.0,0.0
j_286462,3,0,384423,m_1455,3,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,4.0,0.49999999999999994,-0.8660254037844387,0.02,85.655,0.011674741696339969,0.0,0.0,0.0,0.0,0.0,0.0
j_2023348,3,0,384481,,3,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,34.2,53.0,93.6,97.0,3.014,1.8485000000000003,9.2,0.4566666666666667,m_1986,m_1986,384370.0,10.0,4.0,0.49999999999999994,-0.8660254037844387,0.02,85.855,0.011647545279832274,0.0,0.8540428314561254,0.0,0.0,0.0,0.21351070786403134
j_1701702,8,0,384527,,8,1.0,1.0,0,2.0,2.0,8.0,7.0,4.0,2.0,0.5,1.0,0.5,100.0,100.0,200.0,0.345,0.39,0.69,69.0,384527.0,2.6666666666666665,0.16666666666666666,289.85507162360847,4.1588830833596715,6.295836866004329,46.45,55.0,93.0,94.0,35.511,27.084000000000003,5.4,0.4828333333333334,m_2255,m_2255,384490.0,10.0,4.0,0.49999999999999994,-0.8660254037844387,0.02,86.035,0.011623176614168652,0.37689437893122696,0.9029788623096333,0.006278252134600827,0.012389155771895375,0.18442540794049106,0.3692769516338245
j_1119597,10,0,384591,m_1188,10,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,4.0,0.49999999999999994,-0.8660254037844387,0.02,86.05,0.011621150493898896,0.0,0.0,0.0,0.0,0.0,0.0
j_1232007,3,0,384696,m_1147,3,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,4.0,0.49999999999999994,-0.8660254037844387,0.02,86.295,0.011588156903644476,0.0,0.0,0.0,0.0,0.0,0.0
j_2109899,184,0,384759,m_1402,176,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,4.0,0.49999999999999994,-0.8660254037844387,0.02,86.39,0.011575413821044102,0.0,0.0,0.0,0.0,0.0,0.0
j_1009632,1710,0,384778,m_1125,1667,1.0,1.0,0,4.0,4.0,1710.0,1645.0,427.5,3.0,0.75,2.0,0.5,50.0,50.0,200.0,0.345,0.59,1.38,69.0,384778.0,342.0,0.15,144.92753581180423,22.218310143711044,14.054271186326293,,,,,,,,,,,,10.0,4.0,0.49999999999999994,-0.8660254037844387,0.02,86.28,0.011590171534538712,0.8413457849747665,0.0,0.9999999999992152,0.9999999999953542,0.18442540794049106,0.580067546682689
j_1911369,85,0,385393,,82,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,38.05,55.0,90.8,93.0,36.882,30.443,9.7,0.4618333333333333,m_2134,m_2134,385060.0,11.0,4.0,0.258819045102521,-0.9659258262890682,0.02,85.955,0.01163399453202257,0.0,0.8637053598412128,0.0,0.0,0.0,0.2159263399603032
j_1243149,10,0,385415,m_132,10,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,4.0,0.258819045102521,-0.9659258262890682,0.02,88.945,0.011242902917533309,0.0,0.0,0.0,0.0,0.0,0.0
j_800263,41,0,385509,m_1190,41,1.0,1.0,0,1.0,1.0,41.0,41.0,41.0,3.0,2.0,2.0,0.0,75.0,75.0,75.0,0.1,0.1,0.1,7.5,385507.0,20.5,1.0,749.9999925000001,11.213008854850106,9.430816798843313,,,,,,,,,,,,11.0,4.0,0.258819045102521,-0.9659258262890682,0.02,88.55,0.011293054771315642,0.5645670171994238,0.0,0.03217604218982924,0.09524163499644571,0.020046239993531636,0.19148969273679814
j_1232998,12,0,385535,m_136,12,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,4.0,0.258819045102521,-0.9659258262890682,0.02,88.8,0.011261261261261262,0.0,0.0,0.0,0.0,0.0,0.0
j_1264925,50,0,385591,m_1389,44,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,4.0,0.258819045102521,-0.9659258262890682,0.02,88.825,0.01125809175344779,0.0,0.0,0.0,0.0,0.0,0.0
j_867806,32,0,385781,m_1242,26,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,4.0,0.258819045102521,-0.9659258262890682,0.02,88.69,0.011275228323373548,0.0,0.0,0.0,0.0,0.0,0.0
j_1252127,2,0,385791,m_3968,2,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,4.0,0.258819045102521,-0.9659258262890682,0.02,89.105,0.011222714774704,0.0,0.0,0.0,0.0,0.0,0.0
j_1933236,1,0,385922,m_1189,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,4.0,0.258819045102521,-0.9659258262890682,0.02,88.66,0.011279043537108053,0.0,0.0,0.0,0.0,0.0,0.0
j_2228314,5,0,386285,,5,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,43.35,58.0,90.9,95.0,46.7025,35.743,6.45,0.46900000000000003,m_2142,m_2142,386210.0,11.0,4.0,0.258819045102521,-0.9659258262890682,0.02,88.9,0.01124859392575928,0.0,0.8771082217947214,0.0,0.0,0.0,0.21927705544868034
j_1274904,1766,0,386327,m_1004,1469,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,4.0,0.258819045102521,-0.9659258262890682,0.02,89.795,0.011136477532156578,0.0,0.0,0.0,0.0,0.0,0.0
j_2133042,56,0,386728,,54,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,50.0,65.0,93.7,97.0,35.613,26.828999999999997,7.25,0.5031666666666667,m_2182,m_2182,386610.0,11.0,4.0,0.258819045102521,-0.9659258262890682,0.02,89.885,0.01112532680647494,0.0,0.9410055869219132,0.0,0.0,0.0,0.2352513967304783
j_2016183,1216,0,386797,m_2987,1009,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,4.0,0.258819045102521,-0.9659258262890682,0.02,91.855,0.010886723640520384,0.0,0.0,0.0,0.0,0.0,0.0
j_2313841,11,0,386964,,11,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,40.2,49.0,94.75,97.0,42.724000000000004,31.116000000000003,6.45,0.4713333333333333,m_2021,m_2021,386570.0,11.0,4.0,0.258819045102521,-0.9659258262890682,0.02,91.82,0.010890873448050535,0.0,0.8814719442912125,0.0,0.0,0.0,0.2203679860728031
j_2356507,1,0,387242,m_983,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,4.0,0.258819045102521,-0.9659258262890682,0.02,92.645,0.010793890657887635,0.0,0.0,0.0,0.0,0.0,0.0
j_1991719,4,0,387421,m_119,4,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,4.0,0.258819045102521,-0.9659258262890682,0.02,93.915,0.010647926316349891,0.0,0.0,0.0,0.0,0.0,0.0
j_1601285,7,0,387631,m_1013,7,1.0,1.0,0,3.0,3.0,7.0,5.0,2.3333333333333335,4.0,3.0,3.0,0.0,15.0,30.0,45.0,0.043333333333333335,0.05,0.13,2.15,387629.0,1.75,0.75,346.15383816568067,7.16703787691222,10.465735902799725,,,,,,,,,,,,11.0,4.0,0.258819045102521,-0.9659258262890682,0.02,94.67,0.010563008344776591,0.6265214803202676,0.0,0.005493470617775723,0.008130383475306341,0.005746588798145736,0.19086201052976445
j_2140826,26,0,387655,m_2687,25,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,4.0,0.258819045102521,-0.9659258262890682,0.02,94.975,0.0105290866017373,0.0,0.0,0.0,0.0,0.0,0.0
j_897829,1,0,387754,m_1336,1,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,50.0,50.0,50.0,0.39,0.39,0.39,19.5,387751.0,0.5,0.0,128.20512787639709,0.6931471805599453,2.386294361119891,,,,,,,,,,,,11.0,4.0,0.258819045102521,-0.9659258262890682,0.02,95.085,0.01051690592627649,0.14285327754246036,0.0,0.0007847815168251034,0.002322966707230383,0.05212022398318225,0.05114017909382376
j_474012,1,0,387901,m_1647,1,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,50.0,50.0,50.0,0.39,0.39,0.39,19.5,387901.0,0.5,0.0,128.20512787639709,0.6931471805599453,2.386294361119891,,,,,,,,,,,,11.0,4.0,0.258819045102521,-0.9659258262890682,0.02,95.2,0.010504201680672268,0.14285327754246036,0.0,0.0007847815168251034,0.002322966707230383,0.05212022398318225,0.05114017909382376
j_1695935,29,0,388007,m_1605,27,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,4.0,0.258819045102521,-0.9659258262890682,0.02,94.68,0.010561892691170256,0.0,0.0,0.0,0.0,0.0,0.0
j_9951,1,0,388019,m_142,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,4.0,0.258819045102521,-0.9659258262890682,0.02,94.61,0.010569707219110032,0.0,0.0,0.0,0.0,0.0,0.0
j_1789414,5,0,388209,m_1121,5,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,4.0,0.258819045102521,-0.9659258262890682,0.02,94.645,0.01056579851022241,0.0,0.0,0.0,0.0,0.0,0.0
j_2239418,22,0,388227,m_1072,22,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,4.0,0.258819045102521,-0.9659258262890682,0.02,94.98,0.01052853232259423,0.0,0.0,0.0,0.0,0.0,0.0
j_1028104,4,0,388278,m_1076,4,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,4.0,0.258819045102521,-0.9659258262890682,0.02,94.835,0.010544630147097592,0.0,0.0,0.0,0.0,0.0,0.0
j_249362,2,0,388473,m_781,2,1.0,1.0,0,2.0,2.0,2.0,1.0,1.0,2.0,0.5,1.0,0.5,50.0,50.0,100.0,0.2,0.2,0.4,20.0,388473.0,0.6666666666666666,0.16666666666666666,249.99999875,1.3862943611198906,5.19722457733622,,,,,,,,,,,,11.0,4.0,0.258819045102521,-0.9659258262890682,0.02,94.75,0.010554089709762533,0.3111269829461773,0.0,0.0015695630336502067,0.0030972889429738437,0.05345663998275103,0.10205661867775945
j_1404368,3,0,388530,m_1582,3,1.0,1.0,0,3.0,3.0,3.0,1.0,1.0,4.0,3.0,3.0,0.0,15.0,30.0,45.0,0.043333333333333335,0.05,0.13,2.15,388527.0,0.75,0.75,346.15383816568067,2.772588722239781,9.772588722239782,,,,,,,,,,,,11.0,4.0,0.258819045102521,-0.9659258262890682,0.02,95.555,0.010465177123122808,0.5850268733783838,0.0,0.00235434455047531,0.0034844500608455747,0.005746588798145736,0.17724586952493512
j_1768603,3,0,388555,m_1455,3,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,4.0,0.258819045102521,-0.9659258262890682,0.02,95.46,0.01047559187094071,0.0,0.0,0.0,0.0,0.0,0.0
j_2358068,56,0,388936,m_1051,56,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,4.0,1.2246467991473532e-16,-1.0,0.02,94.93,0.010534077741493732,0.0,0.0,0.0,0.0,0.0,0.0
j_932505,238,0,389306,m_196,216,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,4.0,1.2246467991473532e-16,-1.0,0.02,96.76,0.010334849111202976,0.0,0.0,0.0,0.0,0.0,0.0
j_1735778,646,646,389342,m_3475,598,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,4.0,1.2246467991473532e-16,-1.0,0.02,98.53,0.010149193139145437,0.0,0.0,0.0,0.0,0.0,0.0
j_2427120,126,0,389430,m_1199,109,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,4.0,1.2246467991473532e-16,-1.0,0.025,98.245,0.01017863504504046,0.0,0.0,0.0,0.0,0.0,0.0
j_1412309,58,0,389444,m_1153,58,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,4.0,1.2246467991473532e-16,-1.0,0.025,98.63,0.01013890297069857,0.0,0.0,0.0,0.0,0.0,0.0
j_234948,772,0,389641,m_2758,770,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,4.0,1.2246467991473532e-16,-1.0,0.025,98.45,0.01015744032503809,0.0,0.0,0.0,0.0,0.0,0.0
j_1702472,3,0,390092,m_1455,3,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,4.0,1.2246467991473532e-16,-1.0,0.025,99.245,0.010076074361428787,0.0,0.0,0.0,0.0,0.0,0.0
j_910869,29,0,390229,m_107,29,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,4.0,1.2246467991473532e-16,-1.0,0.025,101.055,0.009895601405175399,0.0,0.0,0.0,0.0,0.0,0.0
j_2241736,96,0,390288,m_1451,81,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,4.0,1.2246467991473532e-16,-1.0,0.025,100.885,0.009912276354264756,0.0,0.0,0.0,0.0,0.0,0.0
j_2442880,50,0,390437,m_1002,50,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,4.0,1.2246467991473532e-16,-1.0,0.025,100.96,0.009904912836767038,0.0,0.0,0.0,0.0,0.0,0.0
j_436081,264,0,390480,m_1448,251,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,4.0,1.2246467991473532e-16,-1.0,0.025,101.48,0.009854158454867954,0.0,0.0,0.0,0.0,0.0,0.0
j_1472399,3,0,390751,m_1098,3,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,4.0,1.2246467991473532e-16,-1.0,0.025,101.37,0.009864851533984413,0.0,0.0,0.0,0.0,0.0,0.0
j_1906959,2,0,390855,m_3100,2,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,4.0,1.2246467991473532e-16,-1.0,0.025,102.365,0.009768964001367656,0.0,0.0,0.0,0.0,0.0,0.0
j_2039904,272,0,390871,m_1033,261,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,4.0,1.2246467991473532e-16,-1.0,0.025,102.885,0.009719589833309034,0.0,0.0,0.0,0.0,0.0,0.0
j_862870,152,0,390907,m_1174,123,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,4.0,1.2246467991473532e-16,-1.0,0.025,101.995,0.009804402176577283,0.0,0.0,0.0,0.0,0.0,0.0
j_947219,674,0,391233,m_1005,665,1.0,1.0,0,3.0,3.0,674.0,672.0,224.66666666666666,2.0,0.6666666666666666,1.0,0.3333333333333333,50.0,50.0,150.0,0.20000000000000004,0.2,0.6000000000000001,30.0,391231.0,168.5,0.16666666666666666,249.99999874999995,13.023490659289456,10.901007051992421,,,,,,,,,,,,12.0,4.0,1.2246467991473532e-16,-1.0,0.025,101.795,0.00982366520948966,0.6525785801043315,0.0,0.5289427423401196,0.782839780336639,0.08018495997412654,0.40456869642893223
j_1570712,5,0,391429,m_1308,5,1.0,1.0,0,1.0,1.0,5.0,5.0,5.0,3.0,2.0,2.0,0.0,75.0,75.0,75.0,0.1,0.1,0.1,7.5,391426.0,2.5,1.0,749.9999925000001,5.375278407684165,7.484906649788,,,,,,,,,,,,12.0,4.0,1.2246467991473532e-16,-1.0,0.025,103.17,0.00969274013763691,0.4480769281622805,0.0,0.003923907584125517,0.011614833536151914,0.020046239993531636,0.1397608256157555
j_940845,45,0,391564,m_1302,45,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,4.0,1.2246467991473532e-16,-1.0,0.025,103.9,0.009624639076034648,0.0,0.0,0.0,0.0,0.0,0.0
j_1558694,1,0,391617,m_2398,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,4.0,1.2246467991473532e-16,-1.0,0.025,104.42,0.00957670944263551,0.0,0.0,0.0,0.0,0.0,0.0
j_2507491,3,0,391636,m_1904,3,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,4.0,1.2246467991473532e-16,-1.0,0.025,104.045,0.009611225911865058,0.0,0.0,0.0,0.0,0.0,0.0
j_2465089,6,0,392084,m_1056,6,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,4.0,1.2246467991473532e-16,-1.0,0.025,104.06,0.009609840476648087,0.0,0.0,0.0,0.0,0.0,0.0
j_2446197,2,0,392551,m_1841,2,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,4.0,-0.2588190451025208,-0.9659258262890683,0.025,106.125,0.009422850412249705,0.0,0.0,0.0,0.0,0.0,0.0
j_2420103,304,304,392591,m_1180,291,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,4.0,-0.2588190451025208,-0.9659258262890683,0.025,108.415,0.009223815892634782,0.0,0.0,0.0,0.0,0.0,0.0
j_902033,3,0,392740,m_1196,3,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,4.0,-0.2588190451025208,-0.9659258262890683,0.03,108.425,0.009222965183306434,0.0,0.0,0.0,0.0,0.0,0.0
j_1008578,3,0,392837,m_1004,3,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,4.0,-0.2588190451025208,-0.9659258262890683,0.03,109.14,0.00916254352208173,0.0,0.0,0.0,0.0,0.0,0.0
j_581825,992,0,392940,m_1039,920,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,4.0,-0.2588190451025208,-0.9659258262890683,0.03,109.535,0.009129501985666682,0.0,0.0,0.0,0.0,0.0,0.0
j_12994,22,0,392995,m_100,22,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,4.0,-0.2588190451025208,-0.9659258262890683,0.03,109.455,0.009136174683659952,0.0,0.0,0.0,0.0,0.0,0.0
j_2095085,2,0,393100,m_3005,2,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,4.0,-0.2588190451025208,-0.9659258262890683,0.03,109.525,0.009130335539831088,0.0,0.0,0.0,0.0,0.0,0.0
j_305881,12,0,393107,m_1034,12,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,4.0,-0.2588190451025208,-0.9659258262890683,0.03,109.855,0.009102908379227163,0.0,0.0,0.0,0.0,0.0,0.0
j_1236609,14,0,393308,m_3649,13,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,4.0,-0.2588190451025208,-0.9659258262890683,0.03,109.87,0.00910166560480568,0.0,0.0,0.0,0.0,0.0,0.0
j_634112,14,0,393308,m_1448,13,1.0,1.0,0,2.0,2.0,14.0,13.0,7.0,2.0,0.5,1.0,0.5,50.0,50.0,100.0,0.2,0.2,0.4,20.0,393305.0,4.666666666666667,0.16666666666666666,249.99999875,5.278114659230517,6.80666248977032,,,,,,,,,,,,13.0,4.0,-0.2588190451025208,-0.9659258262890683,0.03,110.855,0.009020792927698345,0.40747447659084557,0.0,0.010986941235551446,0.021681022600816908,0.05345663998275103,0.13516103355012155
j_1348865,14,0,393309,m_1211,14,1.0,1.0,0,2.0,2.0,14.0,13.0,7.0,2.0,0.5,1.0,0.5,50.0,50.0,100.0,0.2,0.2,0.4,20.0,393307.0,4.666666666666667,0.16666666666666666,249.99999875,5.278114659230517,6.80666248977032,,,,,,,,,,,,13.0,4.0,-0.2588190451025208,-0.9659258262890683,0.03,110.1,0.009082652134423252,0.40747447659084557,0.0,0.010986941235551446,0.021681022600816908,0.05345663998275103,0.13516103355012155
j_1826217,1,0,393320,m_3173,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,4.0,-0.2588190451025208,-0.9659258262890683,0.03,110.08,0.009084302325581396,0.0,0.0,0.0,0.0,0.0,0.0
j_177909,2,0,393324,m_232,2,1.0,1.0,0,2.0,2.0,2.0,1.0,1.0,2.0,0.5,1.0,0.5,100.0,100.0,200.0,0.345,0.39,0.69,69.0,393324.0,0.6666666666666666,0.16666666666666666,289.85507162360847,1.3862943611198906,5.19722457733622,,,,,,,,,,,,13.0,4.0,-0.2588190451025208,-0.9659258262890683,0.03,109.93,0.009096697898662786,0.3111269829461773,0.0,0.0015695630336502067,0.0030972889429738437,0.18442540794049106,0.12170193387142045
j_1194096,1,0,393325,m_1637,1,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,50.0,50.0,50.0,0.39,0.39,0.39,19.5,393325.0,0.5,0.0,128.20512787639709,0.6931471805599453,2.386294361119891,,,,,,,,,,,,13.0,4.0,-0.2588190451025208,-0.9659258262890683,0.03,108.405,0.009224666758913334,0.14285327754246036,0.0,0.0007847815168251034,0.002322966707230383,0.05212022398318225,0.05114017909382376
j_1172281,1122,0,393606,m_148,178,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,4.0,-0.2588190451025208,-0.9659258262890683,0.03,108.195,0.009242571283331023,0.0,0.0,0.0,0.0,0.0,0.0
j_548001,3,0,393798,m_285,3,1.0,1.0,0,3.0,3.0,3.0,1.0,1.0,4.0,3.0,3.0,0.0,15.0,30.0,45.0,0.043333333333333335,0.05,0.13,2.15,393795.0,0.75,0.75,346.15383816568067,2.772588722239781,9.772588722239782,,,,,,,,,,,,13.0,4.0,-0.2588190451025208,-0.9659258262890683,0.03,109.11,0.009165062780680048,0.5850268733783838,0.0,0.00235434455047531,0.0034844500608455747,0.005746588798145736,0.17724586952493512
j_2376717,3,0,394029,m_1899,3,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,4.0,-0.2588190451025208,-0.9659258262890683,0.03,110.03,0.009088430428065073,0.0,0.0,0.0,0.0,0.0,0.0
j_194906,428,0,394231,m_964,94,1.0,1.0,0,1.0,1.0,428.0,428.0,428.0,1.0,0.0,0.0,1.0,50.0,50.0,50.0,0.39,0.39,0.39,19.5,394228.0,214.0,0.0,128.20512787639709,6.061456918928017,7.754604099487962,,,,,,,,,,,,13.0,4.0,-0.2588190451025208,-0.9659258262890683,0.03,111.155,0.00899644640367055,0.4642221134597061,0.0,0.3358864892011442,0.994229750694604,0.05212022398318225,0.3466021036197514
j_1832979,3,0,394332,m_1288,3,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,4.0,-0.2588190451025208,-0.9659258262890683,0.03,111.975,0.008930564858227283,0.0,0.0,0.0,0.0,0.0,0.0
j_2239793,1,0,394418,m_2723,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,4.0,-0.2588190451025208,-0.9659258262890683,0.03,112.215,0.00891146459920688,0.0,0.0,0.0,0.0,0.0,0.0
j_1373674,3,0,394478,m_1289,3,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,4.0,-0.2588190451025208,-0.9659258262890683,0.03,112.44,0.008893632159373888,0.0,0.0,0.0,0.0,0.0,0.0
j_476126,3,0,394520,m_1420,3,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,4.0,-0.2588190451025208,-0.9659258262890683,0.03,112.5,0.008888888888888889,0.0,0.0,0.0,0.0,0.0,0.0
j_1168563,3,0,394562,m_1190,3,1.0,1.0,0,3.0,3.0,3.0,1.0,1.0,2.0,0.6666666666666666,1.0,0.3333333333333333,100.0,100.0,300.0,0.45999999999999996,0.69,1.38,138.0,394562.0,0.75,0.16666666666666666,217.3913038752363,1.3862943611198906,5.772588722239782,,,,,,,,,,,,13.0,4.0,-0.2588190451025208,-0.9659258262890683,0.03,112.445,0.008893236693494597,0.34557061874361333,0.0,0.00235434455047531,0.0034844500608455747,0.3688508158809821,0.15987462719692946
j_1068998,104,41,394907,m_1469,91,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,4.0,-0.2588190451025208,-0.9659258262890683,0.03,112.035,0.008925782121658411,0.0,0.0,0.0,0.0,0.0,0.0
j_2042149,3,0,395054,m_3472,3,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,4.0,-0.2588190451025208,-0.9659258262890683,0.035,112.995,0.008849949112792601,0.0,0.0,0.0,0.0,0.0,0.0
j_775166,14,0,395111,,12,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,37.3,57.0,93.15,98.0,75.02449999999999,66.47649999999999,5.9,0.45449999999999996,m_2295,m_2295,395100.0,13.0,4.0,-0.2588190451025208,-0.9659258262890683,0.035,113.445,0.008814844197628808,0.0,0.8499908034236692,0.0,0.0,0.0,0.2124977008559173
j_362760,5,0,395235,,5,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,48.15,63.0,84.25,90.0,44.4895,37.027499999999996,32.05,0.5481666666666667,m_1953,m_1953,395160.0,13.0,4.0,-0.2588190451025208,-0.9659258262890683,0.035,113.535,0.00880785660809442,0.0,0.9999999981298333,0.0,0.0,0.0,0.24999999953245833
j_1901894,50,0,395616,m_1002,46,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,4.0,-0.2588190451025208,-0.9659258262890683,0.035,114.1,0.008764241893076249,0.0,0.0,0.0,0.0,0.0,0.0
