job_name,job_failure,complexity_score,cos_hour,cpu_mem_ratio,critical_path_proxy,cx_dag,cx_parallel,cx_pressure,cx_repetition,cx_resource,dag_complexity,dag_depth,dependency_density,fan_in_max,fan_in_mean,first_start_time,instance_count,local_arrival_density_200,machine_cpu_max,machine_cpu_mean,machine_disk_mean,machine_mem_max,machine_mem_mean,machine_net_in_mean,machine_net_out_mean,machine_pressure,max_instances_per_task,mean_instances_per_task,parallelism_proxy,plan_cpu_max,plan_cpu_mean,plan_cpu_sum,plan_mem_max,plan_mem_mean,plan_mem_sum,prev_arrival_gap_200,prev_failure_rate_200,resource_product_sum,root_task_ratio,seq_no_mean,sin_hour,submit_day,submit_hour,task_count,total_instances,total_seq_no_mean,unique_machines,unique_task_count
j_1106066,0,0.0,0.7071067811865476,,,0.0,0.0,0.0,0.0,0.0,,,,,,445935,16,0.017133556069562236,,,,,,,,,,,,,,,,,,58.365,0.01,,,1.0,0.7071067811865476,5.0,3.0,,,1.0,16,
j_491751,0,0.0,0.7071067811865476,,,0.0,0.0,0.0,0.0,0.0,,,,,,446046,24,0.017056114617090227,,,,,,,,,,,,,,,,,,58.63,0.01,,,1.0,0.7071067811865476,5.0,3.0,,,1.0,23,
j_1480673,0,0.28036571938755483,0.7071067811865476,84.74576256822753,5.680172609017068,0.44139688525913634,0.6783062785112718,0.0,0.22915620291293018,0.07884854397455777,7.373319789577013,1.0,0.0,0.0,0.0,446066,292,0.017462673535318256,,,,,,,,,292.0,292.0,146.0,50.0,50.0,50.0,0.59,0.59,0.59,57.265,0.01,29.5,1.0,1.0,0.7071067811865476,5.0,3.0,1.0,292.0,1.0,266,1.0
j_459251,0,0.4322913817252154,0.7071067811865476,227.27272675619832,12.7804813341307,0.6280057199383491,0.9229921050062054,0.0,0.4677297840277616,0.23520921592410454,10.490529402060712,2.0,0.16666666666666666,1.0,0.5,446123,596,0.01748557440111908,,,,,,,,,595.0,298.0,198.66666666666666,100.0,100.0,200.0,0.49,0.44,0.88,57.19,0.01,88.0,0.5,1.0,0.7071067811865476,5.0,3.0,2.0,596.0,1.0,529,2.0
j_73208,0,0.0,0.7071067811865476,,,0.0,0.0,0.0,0.0,0.0,,,,,,446213,3,0.01741856819369448,,,,,,,,,,,,,,,,,,57.41,0.01,,,1.0,0.7071067811865476,5.0,3.0,,,1.0,3,
j_1857800,0,0.0,0.7071067811865476,,,0.0,0.0,0.0,0.0,0.0,,,,,,446336,2,0.017308524448290785,,,,,,,,,,,,,,,,,,57.775,0.01,,,1.0,0.7071067811865476,5.0,3.0,,,1.0,2,
j_301758,0,0.0,0.5000000000000001,,,0.0,0.0,0.0,0.0,0.0,,,,,,446497,3,0.017233950883239983,,,,,,,,,,,,,,,,,,58.025,0.01,,,1.0,0.8660254037844386,5.0,4.0,,,1.0,3,
j_1354216,0,0.0,0.5000000000000001,,,0.0,0.0,0.0,0.0,0.0,,,,,,446585,5,0.017281603732826407,,,,,,,,,,,,,,,,,,57.865,0.01,,,1.0,0.8660254037844386,5.0,4.0,,,1.0,5,
j_1473943,0,0.0,0.5000000000000001,,,0.0,0.0,0.0,0.0,0.0,,,,,,446623,3,0.018039144944529628,,,,,,,,,,,,,,,,,,55.435,0.01,,,1.0,0.8660254037844386,5.0,4.0,,,1.0,3,
j_342922,0,0.0,0.5000000000000001,,,0.0,0.0,0.0,0.0,0.0,,,,,,446730,2019,0.018029387902280716,,,,,,,,,,,,,,,,,,55.465,0.005,,,1.0,0.8660254037844386,5.0,4.0,,,1.0,2013,
j_419017,0,0.22566679196139955,0.5000000000000001,,,0.0,0.0,0.9026671678455982,0.0,0.0,,,,,,446737,1,0.01820333120961136,79.0,44.9,7.4,96.0,92.5,46.25,39.731,0.48266666666666674,,,,,,,,,,54.935,0.005,,,1.0,0.8660254037844386,5.0,4.0,,,1.0,1,
j_682002,0,0.0,0.5000000000000001,,,0.0,0.0,0.0,0.0,0.0,,,,,,446803,128,0.01826817683595177,,,,,,,,,,,,,,,,,,54.74,0.005,,,1.0,0.8660254037844386,5.0,4.0,,,1.0,105,
j_2381321,0,0.0,0.5000000000000001,,,0.0,0.0,0.0,0.0,0.0,,,,,,446950,24,0.018521948508983144,,,,,,,,,,,,,,,,,,53.99,0.005,,,1.0,0.8660254037844386,5.0,4.0,,,1.0,24,
j_848866,0,0.0,0.5000000000000001,,,0.0,0.0,0.0,0.0,0.0,,,,,,446992,3,0.01846381093057607,,,,,,,,,,,,,,,,,,54.16,0.005,,,1.0,0.8660254037844386,5.0,4.0,,,1.0,3,
j_780293,0,0.28696678906358036,0.5000000000000001,215.8273371978676,15.612020061230385,0.7289658265755248,0.12344908786995751,0.0,0.14596936212946923,0.18576182394005983,12.1770187659099,3.0,0.09523809523809523,2.0,0.6666666666666666,447181,186,0.018658456945610597,,,,,,,,,181.0,31.0,26.571428571428573,50.0,50.0,300.0,0.39,0.2316666666666667,1.3900000000000001,53.595,0.005,69.5,0.5,1.0,0.8660254037844386,5.0,4.0,6.0,186.0,1.0,170,6.0
j_1833937,0,0.0,0.5000000000000001,,,0.0,0.0,0.0,0.0,0.0,,,,,,447275,160,0.018412815319462345,,,,,,,,,,,,,,,,,,54.31,0.005,,,1.0,0.8660254037844386,5.0,4.0,,,1.0,145,
j_757597,0,0.35650197694764374,0.5000000000000001,346.15383816568067,23.33924294825042,0.8516822034792291,0.3983887902900107,0.0,0.26918006027101044,0.005746588798145736,14.226936018493289,4.0,0.75,3.0,3.0,447294,343,0.01830831197363603,,,,,,,,,341.0,114.33333333333333,85.75,30.0,15.0,45.0,0.05,0.043333333333333335,0.13,54.62,0.005,2.15,0.0,1.0,0.8660254037844386,5.0,4.0,3.0,343.0,1.0,343,3.0
j_1102426,0,0.047331393495052755,0.5000000000000001,249.99999875,0.6931471805599453,0.14285327754246036,0.002322966707230383,0.0,0.0007847815168251034,0.026728319991375513,2.386294361119891,1.0,0.0,0.0,0.0,447310,1,0.01831334126911455,,,,,,,,,1.0,1.0,0.5,50.0,50.0,50.0,0.2,0.2,0.2,54.605,0.005,10.0,1.0,1.0,0.8660254037844386,5.0,4.0,1.0,1.0,1.0,1,1.0
j_1409635,0,0.0,0.5000000000000001,,,0.0,0.0,0.0,0.0,0.0,,,,,,447386,1,0.018346940647647005,,,,,,,,,,,,,,,,,,54.505,0.005,,,1.0,0.8660254037844386,5.0,4.0,,,1.0,1,
j_1136628,0,0.0,0.5000000000000001,,,0.0,0.0,0.0,0.0,0.0,,,,,,447423,6,0.018309988098507736,,,,,,,,,,,,,,,,,,54.615,0.005,,,1.0,0.8660254037844386,5.0,4.0,,,1.0,6,
j_1969291,0,0.0,0.5000000000000001,,,0.0,0.0,0.0,0.0,0.0,,,,,,447434,3,0.018303285439736434,,,,,,,,,,,,,,,,,,54.635,0.005,,,1.0,0.8660254037844386,5.0,4.0,,,1.0,3,
j_50271,0,0.0,0.5000000000000001,,,0.0,0.0,0.0,0.0,0.0,,,,,,447456,3,0.018309988098507736,,,,,,,,,,,,,,,,,,54.615,0.005,,,1.0,0.8660254037844386,5.0,4.0,,,1.0,3,
j_586137,0,0.2480473063206974,0.5000000000000001,126.58227816055118,10.440711650156649,0.5581940185004958,0.28649922722508053,0.0,0.1451845806126441,0.10557686396593328,9.32435896238131,2.0,0.16666666666666666,1.0,0.5,447463,185,0.01834862385321101,,,,,,,,,184.0,92.5,61.666666666666664,50.0,50.0,100.0,0.59,0.395,0.79,54.5,0.005,39.5,0.5,1.0,0.8660254037844386,5.0,4.0,2.0,185.0,1.0,27,2.0
j_956270,0,0.0,0.5000000000000001,,,0.0,0.0,0.0,0.0,0.0,,,,,,447518,3,0.01840095684975619,,,,,,,,,,,,,,,,,,54.345,0.005,,,1.0,0.8660254037844386,5.0,4.0,,,1.0,3,
j_457991,0,0.05134064149375908,0.5000000000000001,499.9999975,0.6931471805599453,0.14285327754246036,0.002322966707230383,0.0,0.0007847815168251034,0.05345663998275103,2.386294361119891,1.0,0.0,0.0,0.0,447737,1,0.018335166850018337,,,,,,,,,1.0,1.0,0.5,100.0,100.0,100.0,0.2,0.2,0.2,54.54,0.005,20.0,1.0,1.0,0.8660254037844386,5.0,4.0,1.0,1.0,1.0,1,1.0
j_1301520,0,0.06452088564360557,0.5000000000000001,128.20512787639709,1.3862943611198906,0.18434788448434422,0.0069689001216911494,0.0,0.00235434455047531,0.05212022398318225,3.0794415416798357,1.0,0.0,0.0,0.0,448014,3,0.01802776275464215,,,,,,,,,3.0,3.0,1.5,50.0,50.0,50.0,0.39,0.39,0.39,55.47,0.005,19.5,1.0,1.0,0.8660254037844386,5.0,4.0,1.0,3.0,1.0,3,1.0
j_1615302,0,0.047331393495052755,0.5000000000000001,249.99999875,0.6931471805599453,0.14285327754246036,0.002322966707230383,0.0,0.0007847815168251034,0.026728319991375513,2.386294361119891,1.0,0.0,0.0,0.0,448038,1,0.017728924740714476,,,,,,,,,1.0,1.0,0.5,50.0,50.0,50.0,0.2,0.2,0.2,56.405,0.005,10.0,1.0,1.0,0.8660254037844386,5.0,4.0,1.0,1.0,1.0,1,1.0
j_1295881,0,0.22527717388135568,0.5000000000000001,,,0.0,0.0,0.9011086955254227,0.0,0.0,,,,,,448127,1,0.01773049645390071,63.0,44.8,6.8,96.0,92.95,37.858,27.678500000000003,0.48183333333333334,,,,,,,,,,56.4,0.005,,,1.0,0.8660254037844386,5.0,4.0,,,1.0,1,
j_2024193,0,0.0,0.5000000000000001,,,0.0,0.0,0.0,0.0,0.0,,,,,,448202,86,0.017607183730962234,,,,,,,,,,,,,,,,,,56.795,0.005,,,1.0,0.8660254037844386,5.0,4.0,,,1.0,84,
j_837577,0,0.0,0.5000000000000001,,,0.0,0.0,0.0,0.0,0.0,,,,,,448309,172,0.017513134851138354,,,,,,,,,,,,,,,,,,57.1,0.005,,,1.0,0.8660254037844386,5.0,4.0,,,1.0,156,
j_172041,0,0.06518574620671305,0.5000000000000001,999.99999,1.6094379124341003,0.19770616424524481,0.009291866828921531,0.0,0.0031391260673004134,0.026728319991375513,3.3025850929940455,1.0,0.0,0.0,0.0,448496,4,0.01737921445950643,,,,,,,,,4.0,4.0,2.0,100.0,100.0,100.0,0.1,0.1,0.1,57.54,0.005,10.0,1.0,1.0,0.8660254037844386,5.0,4.0,1.0,4.0,1.0,4,1.0
j_10225,0,0.0,0.5000000000000001,,,0.0,0.0,0.0,0.0,0.0,,,,,,448590,42,0.017123287671232876,,,,,,,,,,,,,,,,,,58.4,0.005,,,1.0,0.8660254037844386,5.0,4.0,,,1.0,37,
j_479175,0,0.0,0.5000000000000001,,,0.0,0.0,0.0,0.0,0.0,,,,,,448652,76,0.017145306472353194,,,,,,,,,,,,,,,,,,58.325,0.005,,,1.0,0.8660254037844386,5.0,4.0,,,1.0,68,
j_887937,0,0.24999999953245833,0.5000000000000001,,,0.0,0.0,0.9999999981298333,0.0,0.0,,,,,,448727,3,0.017120356103406953,87.0,46.4,25.75,94.0,91.55,49.9585,41.11450000000001,0.5456666666666666,,,,,,,,,,58.41,0.005,,,1.0,0.8660254037844386,5.0,4.0,,,1.0,3,
j_1571293,1,0.18148515446379074,0.5000000000000001,399.99999200000013,4.394449154672439,0.5983851531392843,0.004645933414460766,0.0,0.0031391260673004134,0.005345663998275103,9.99573227355399,4.0,0.75,3.0,3.0,448812,2,0.017174753112924,,,,,,,,,2.0,1.3333333333333333,1.0,30.0,20.0,40.0,0.05,0.05,0.1,58.225,0.005,2.0,0.0,1.0,0.8660254037844386,5.0,4.0,3.0,4.0,1.0,2,3.0
j_269420,0,0.0,0.5000000000000001,,,0.0,0.0,0.0,0.0,0.0,,,,,,448822,2,0.017118890695882908,,,,,,,,,,,,,,,,,,58.415,0.01,,,1.0,0.8660254037844386,5.0,4.0,,,1.0,2,
j_2516560,0,0.0,0.5000000000000001,,,0.0,0.0,0.0,0.0,0.0,,,,,,448825,3,0.017287578874578616,,,,,,,,,,,,,,,,,,57.845,0.01,,,1.0,0.8660254037844386,5.0,4.0,,,1.0,3,
j_1764333,0,0.0,0.5000000000000001,,,0.0,0.0,0.0,0.0,0.0,,,,,,448970,2,0.017296549338406988,,,,,,,,,,,,,,,,,,57.815,0.01,,,1.0,0.8660254037844386,5.0,4.0,,,1.0,2,
j_848096,0,0.18504927456385042,0.5000000000000001,249.99999874999995,2.0794415416798357,0.5323004963677497,0.00398222864096637,0.0,0.00470868910095062,0.1603699199482531,8.891820298110627,3.0,0.14285714285714285,2.0,1.0,448986,6,0.017113031573543252,,,,,,,,,1.0,1.0,0.8571428571428571,50.0,50.0,300.0,0.2,0.20000000000000004,1.2000000000000002,58.435,0.01,60.0,0.16666666666666666,1.0,0.8660254037844386,5.0,4.0,6.0,6.0,1.0,6,6.0
j_1150086,0,0.2186536665206102,0.5000000000000001,,,0.0,0.0,0.8746146660824408,0.0,0.0,,,,,,449161,4,0.01712768690588336,54.0,39.55,8.1,95.0,92.65,42.4015,29.76,0.4676666666666667,,,,,,,,,,58.385,0.01,,,1.0,0.8660254037844386,5.0,4.0,,,1.0,4,
j_1809550,0,0.0,0.5000000000000001,,,0.0,0.0,0.0,0.0,0.0,,,,,,449190,1,0.01692047377326565,,,,,,,,,,,,,,,,,,59.1,0.01,,,1.0,0.8660254037844386,5.0,4.0,,,1.0,1,
j_365954,0,0.0,0.5000000000000001,,,0.0,0.0,0.0,0.0,0.0,,,,,,449220,59,0.016887612935911508,,,,,,,,,,,,,,,,,,59.215,0.01,,,1.0,0.8660254037844386,5.0,4.0,,,1.0,52,
j_872883,0,0.0,0.5000000000000001,,,0.0,0.0,0.0,0.0,0.0,,,,,,449284,44,0.01689189189189189,,,,,,,,,,,,,,,,,,59.2,0.01,,,1.0,0.8660254037844386,5.0,4.0,,,1.0,42,
j_2019586,0,0.0,0.5000000000000001,,,0.0,0.0,0.0,0.0,0.0,,,,,,449632,697,0.017066302585544844,,,,,,,,,,,,,,,,,,58.595,0.01,,,1.0,0.8660254037844386,5.0,4.0,,,1.0,631,
j_1500169,0,0.0,0.5000000000000001,,,0.0,0.0,0.0,0.0,0.0,,,,,,449646,59,0.016931933626820182,,,,,,,,,,,,,,,,,,59.06,0.01,,,1.0,0.8660254037844386,5.0,4.0,,,1.0,56,
j_2171559,0,0.21452371487214536,0.5000000000000001,,,0.0,0.0,0.8580948594885814,0.0,0.0,,,,,,449690,2,0.01708671507902606,44.0,37.25,6.95,96.0,93.45,44.2035,33.3195,0.45883333333333337,,,,,,,,,,58.525,0.01,,,1.0,0.8660254037844386,5.0,4.0,,,1.0,2,
j_575358,0,0.3704935973091854,0.5000000000000001,337.078650549173,1.3862943611198906,0.34557061874361333,0.0034844500608455747,0.9210571412236679,0.00235434455047531,0.23788204792324208,5.772588722239782,2.0,0.16666666666666666,1.0,0.6666666666666666,449753,3,0.017123287671232876,59.0,48.5,10.0,92.0,89.25,45.5535,36.92,0.4925,1.0,1.0,0.75,100.0,100.0,300.0,0.39,0.2966666666666667,0.89,58.4,0.01,89.0,0.3333333333333333,1.0,0.8660254037844386,5.0,4.0,3.0,3.0,1.0,3,3.0
j_1709075,0,0.2083677492074525,0.5000000000000001,,,0.0,0.0,0.83347099682981,0.0,0.0,,,,,,449773,1,0.017189514396218308,46.0,38.5,8.4,89.0,86.8,44.265,35.404999999999994,0.4456666666666667,,,,,,,,,,58.175,0.01,,,1.0,0.8660254037844386,5.0,4.0,,,1.0,1,
j_320851,0,0.0,0.5000000000000001,,,0.0,0.0,0.0,0.0,0.0,,,,,,449881,4,0.017398869073510223,,,,,,,,,,,,,,,,,,57.475,0.01,,,1.0,0.8660254037844386,5.0,4.0,,,1.0,2,
j_2438411,0,0.0,0.5000000000000001,,,0.0,0.0,0.0,0.0,0.0,,,,,,449928,1,0.017281603732826407,,,,,,,,,,,,,,,,,,57.865,0.01,,,1.0,0.8660254037844386,5.0,4.0,,,1.0,1,
j_1168106,0,0.12721849313928266,0.25881904510252074,289.85507162360847,2.1972245773362196,0.32834880084489526,0.004645933414460766,0.0,0.00235434455047531,0.18442540794049106,5.484906649788,2.0,0.16666666666666666,1.0,0.5,450061,3,0.017226528854435832,,,,,,,,,2.0,1.5,1.0,100.0,100.0,200.0,0.39,0.345,0.69,58.05,0.01,69.0,0.5,1.0,0.9659258262890683,5.0,5.0,2.0,3.0,1.0,3,2.0
j_138304,0,0.0,0.25881904510252074,,,0.0,0.0,0.0,0.0,0.0,,,,,,450226,212,0.017293558149589276,,,,,,,,,,,,,,,,,,57.825,0.01,,,1.0,0.9659258262890683,5.0,5.0,,,1.0,189,
j_465081,0,0.0,0.25881904510252074,,,0.0,0.0,0.0,0.0,0.0,,,,,,450271,4,0.018003420649923486,,,,,,,,,,,,,,,,,,55.545,0.01,,,1.0,0.9659258262890683,5.0,5.0,,,1.0,4,
j_678548,0,0.0,0.25881904510252074,,,0.0,0.0,0.0,0.0,0.0,,,,,,450280,4,0.018016394919376632,,,,,,,,,,,,,,,,,,55.505,0.01,,,1.0,0.9659258262890683,5.0,5.0,,,1.0,4,
j_139395,0,0.0,0.25881904510252074,,,0.0,0.0,0.0,0.0,0.0,,,,,,450433,1,0.01822821728034998,,,,,,,,,,,,,,,,,,54.86,0.01,,,1.0,0.9659258262890683,5.0,5.0,,,1.0,1,
j_694952,1,0.0,0.25881904510252074,,,0.0,0.0,0.0,0.0,0.0,,,,,,450452,452,0.01800666246511209,,,,,,,,,,,,,,,,,,55.535,0.01,,,1.0,0.9659258262890683,5.0,5.0,,,1.0,396,
j_625018,0,0.0,0.25881904510252074,,,0.0,0.0,0.0,0.0,0.0,,,,,,450469,3,0.018318373328448434,,,,,,,,,,,,,,,,,,54.59,0.015,,,1.0,0.9659258262890683,5.0,5.0,,,1.0,3,
j_1539788,0,0.0,0.25881904510252074,,,0.0,0.0,0.0,0.0,0.0,,,,,,450549,4,0.018372221201543266,,,,,,,,,,,,,,,,,,54.43,0.015,,,1.0,0.9659258262890683,5.0,5.0,,,1.0,4,
j_655488,0,0.0,0.25881904510252074,,,0.0,0.0,0.0,0.0,0.0,,,,,,450553,40,0.01839587932303164,,,,,,,,,,,,,,,,,,54.36,0.015,,,1.0,0.9659258262890683,5.0,5.0,,,1.0,35,
j_1865441,0,0.0,0.25881904510252074,,,0.0,0.0,0.0,0.0,0.0,,,,,,450610,2,0.01886080724254998,,,,,,,,,,,,,,,,,,53.02,0.015,,,1.0,0.9659258262890683,5.0,5.0,,,1.0,2,
j_1033745,0,0.0,0.25881904510252074,,,0.0,0.0,0.0,0.0,0.0,,,,,,450624,31,0.018821757952192732,,,,,,,,,,,,,,,,,,53.13,0.015,,,1.0,0.9659258262890683,5.0,5.0,,,1.0,30,
j_688521,0,0.12820156800714946,0.25881904510252074,127.11864374461362,1.3862943611198906,0.34557061874361333,0.0034844500608455747,0.0,0.00235434455047531,0.15769708794911555,5.772588722239782,2.0,0.16666666666666666,1.0,0.6666666666666666,450648,3,0.019344230583228553,,,,,,,,,1.0,1.0,0.75,50.0,50.0,150.0,0.49,0.3933333333333333,1.18,51.695,0.015,59.0,0.3333333333333333,1.0,0.9659258262890683,5.0,5.0,3.0,3.0,1.0,3,3.0
j_2154443,0,0.0,0.25881904510252074,,,0.0,0.0,0.0,0.0,0.0,,,,,,450753,696,0.020030045067601403,,,,,,,,,,,,,,,,,,49.925,0.015,,,1.0,0.9659258262890683,5.0,5.0,,,1.0,647,
j_977885,0,0.3632940000947258,0.25881904510252074,249.99999875,6.3561076606958915,0.4380545742504642,0.037167467315686126,0.8618351930570024,0.01883475640380248,0.05345663998275103,7.31748811353631,2.0,0.16666666666666666,1.0,0.5,450907,24,0.019966057701906757,53.0,37.3,7.4,96.0,93.55,42.410999999999994,30.898000000000003,0.4608333333333334,23.0,12.0,8.0,50.0,50.0,100.0,0.2,0.2,0.4,50.085,0.015,20.0,0.5,1.0,0.9659258262890683,5.0,5.0,2.0,24.0,1.0,23,2.0
j_2465839,0,0.0,0.25881904510252074,,,0.0,0.0,0.0,0.0,0.0,,,,,,450911,24,0.019743336623889437,,,,,,,,,,,,,,,,,,50.65,0.015,,,1.0,0.9659258262890683,5.0,5.0,,,1.0,22,
j_2355066,0,0.0,0.25881904510252074,,,0.0,0.0,0.0,0.0,0.0,,,,,,450959,1,0.019837333862328905,,,,,,,,,,,,,,,,,,50.41,0.015,,,1.0,0.9659258262890683,5.0,5.0,,,1.0,1,
j_2403124,0,0.20369233224692623,0.25881904510252074,,,0.0,0.0,0.8147693289877049,0.0,0.0,,,,,,450962,2,0.019972039145196723,54.0,40.35,8.6,84.0,81.75,44.055499999999995,32.891000000000005,0.4356666666666667,,,,,,,,,,50.07,0.015,,,1.0,0.9659258262890683,5.0,5.0,,,1.0,2,
j_435838,0,0.0,0.25881904510252074,,,0.0,0.0,0.0,0.0,0.0,,,,,,451092,2,0.02,,,,,,,,,,,,,,,,,,50.0,0.015,,,1.0,0.9659258262890683,5.0,5.0,,,1.0,2,
j_362272,0,0.0,0.25881904510252074,,,0.0,0.0,0.0,0.0,0.0,,,,,,451188,5,0.020118700331958558,,,,,,,,,,,,,,,,,,49.705,0.015,,,1.0,0.9659258262890683,5.0,5.0,,,1.0,4,
j_1885862,0,0.0,0.25881904510252074,,,0.0,0.0,0.0,0.0,0.0,,,,,,451244,1,0.020016012810248198,,,,,,,,,,,,,,,,,,49.96,0.015,,,1.0,0.9659258262890683,5.0,5.0,,,1.0,1,
j_887057,0,0.0,0.25881904510252074,,,0.0,0.0,0.0,0.0,0.0,,,,,,451423,3,0.01991635132443736,,,,,,,,,,,,,,,,,,50.21,0.015,,,1.0,0.9659258262890683,5.0,5.0,,,1.0,3,
j_1443541,0,0.21966667352872418,0.25881904510252074,,,0.0,0.0,0.8786666941148967,0.0,0.0,,,,,,451495,1,0.019652156824211457,55.0,42.95,9.35,92.0,88.65,44.306,35.436,0.4698333333333333,,,,,,,,,,50.885,0.015,,,1.0,0.9659258262890683,5.0,5.0,,,1.0,1,
j_1315478,0,0.0,0.25881904510252074,,,0.0,0.0,0.0,0.0,0.0,,,,,,451609,62,0.019646365422396856,,,,,,,,,,,,,,,,,,50.9,0.015,,,1.0,0.9659258262890683,5.0,5.0,,,1.0,61,
j_920531,0,0.0,0.25881904510252074,,,0.0,0.0,0.0,0.0,0.0,,,,,,451612,11,0.0194344572927801,,,,,,,,,,,,,,,,,,51.455,0.015,,,1.0,0.9659258262890683,5.0,5.0,,,1.0,11,
j_2472672,0,0.0,0.25881904510252074,,,0.0,0.0,0.0,0.0,0.0,,,,,,451887,9,0.019504583577140626,,,,,,,,,,,,,,,,,,51.27,0.01,,,1.0,0.9659258262890683,5.0,5.0,,,1.0,9,
j_538646,0,0.17724586952493512,0.25881904510252074,346.15383816568067,2.772588722239781,0.5850268733783838,0.0034844500608455747,0.0,0.00235434455047531,0.005746588798145736,9.772588722239782,4.0,0.75,3.0,3.0,451889,3,0.019000570017100513,,,,,,,,,1.0,1.0,0.75,30.0,15.0,45.0,0.05,0.043333333333333335,0.13,52.63,0.01,2.15,0.0,1.0,0.9659258262890683,5.0,5.0,3.0,3.0,1.0,3,3.0
j_141274,0,0.17724586952493512,0.25881904510252074,346.15383816568067,2.772588722239781,0.5850268733783838,0.0034844500608455747,0.0,0.00235434455047531,0.005746588798145736,9.772588722239782,4.0,0.75,3.0,3.0,451894,3,0.019166267369429803,,,,,,,,,1.0,1.0,0.75,30.0,15.0,45.0,0.05,0.043333333333333335,0.13,52.175,0.01,2.15,0.0,1.0,0.9659258262890683,5.0,5.0,3.0,3.0,1.0,3,3.0
j_1297856,0,0.48387910431549125,0.25881904510252074,258.6206889863258,19.530775021569447,0.8067752813839201,0.45463776984366067,0.0,0.5375753390251958,0.6200970237999119,13.476787776781197,3.0,0.11904761904761905,2.0,0.8333333333333334,451912,685,0.020074274816822245,,,,,,,,,671.0,114.16666666666667,97.85714285714286,100.0,100.0,600.0,0.59,0.38666666666666666,2.32,49.815,0.01,232.0,0.3333333333333333,1.0,0.9659258262890683,5.0,5.0,6.0,685.0,1.0,684,6.0
j_1839001,0,0.0,0.25881904510252074,,,0.0,0.0,0.0,0.0,0.0,,,,,,452081,1,0.020191822311963654,,,,,,,,,,,,,,,,,,49.525,0.01,,,1.0,0.9659258262890683,5.0,5.0,,,1.0,1,
j_496196,0,0.0,0.25881904510252074,,,0.0,0.0,0.0,0.0,0.0,,,,,,452161,1,0.02096655833944858,,,,,,,,,,,,,,,,,,47.695,0.01,,,1.0,0.9659258262890683,5.0,5.0,,,1.0,1,
j_1892039,0,0.0,0.25881904510252074,,,0.0,0.0,0.0,0.0,0.0,,,,,,452191,1578,0.021267545725223307,,,,,,,,,,,,,,,,,,47.02,0.01,,,1.0,0.9659258262890683,5.0,5.0,,,1.0,1304,
j_1949589,0,0.0,0.25881904510252074,,,0.0,0.0,0.0,0.0,0.0,,,,,,452219,3,0.021308331557639035,,,,,,,,,,,,,,,,,,46.93,0.01,,,1.0,0.9659258262890683,5.0,5.0,,,1.0,3,
j_1862801,0,0.0,0.25881904510252074,,,0.0,0.0,0.0,0.0,0.0,,,,,,452230,866,0.021397239756071468,,,,,,,,,,,,,,,,,,46.735,0.01,,,1.0,0.9659258262890683,5.0,5.0,,,1.0,865,
j_687117,0,0.24656413275566577,0.25881904510252074,140.4494378077263,11.910875740656365,0.6546072022276394,0.048007978616094585,0.0,0.048656454043156404,0.23788204792324208,10.934894195619588,3.0,0.13333333333333333,2.0,0.8,452243,62,0.0214799699280421,,,,,,,,,52.0,12.4,10.333333333333334,50.0,50.0,250.0,0.49,0.356,1.78,46.555,0.01,89.0,0.4,1.0,0.9659258262890683,5.0,5.0,5.0,62.0,1.0,62,5.0
j_1077069,0,0.0,0.25881904510252074,,,0.0,0.0,0.0,0.0,0.0,,,,,,452341,118,0.021558693543171286,,,,,,,,,,,,,,,,,,46.385,0.01,,,1.0,0.9659258262890683,5.0,5.0,,,1.0,118,
j_985811,0,0.0,0.25881904510252074,,,0.0,0.0,0.0,0.0,0.0,,,,,,452396,779,0.021484584810398537,,,,,,,,,,,,,,,,,,46.545,0.01,,,1.0,0.9659258262890683,5.0,5.0,,,1.0,569,
j_2121305,0,0.0,0.25881904510252074,,,0.0,0.0,0.0,0.0,0.0,,,,,,452479,30,0.021561017680034496,,,,,,,,,,,,,,,,,,46.38,0.01,,,1.0,0.9659258262890683,5.0,5.0,,,1.0,30,
j_1341930,0,0.0,0.25881904510252074,,,0.0,0.0,0.0,0.0,0.0,,,,,,452608,479,0.02138808683563255,,,,,,,,,,,,,,,,,,46.755,0.01,,,1.0,0.9659258262890683,5.0,5.0,,,1.0,478,
j_81731,0,0.0,0.25881904510252074,,,0.0,0.0,0.0,0.0,0.0,,,,,,452808,24,0.02114611968703743,,,,,,,,,,,,,,,,,,47.29,0.01,,,1.0,0.9659258262890683,5.0,5.0,,,1.0,23,
j_627528,0,0.0,0.25881904510252074,,,0.0,0.0,0.0,0.0,0.0,,,,,,452888,972,0.02073828287017835,,,,,,,,,,,,,,,,,,48.22,0.01,,,1.0,0.9659258262890683,5.0,5.0,,,1.0,903,
j_85196,0,0.0,0.25881904510252074,,,0.0,0.0,0.0,0.0,0.0,,,,,,452939,3,0.020846362309776944,,,,,,,,,,,,,,,,,,47.97,0.01,,,1.0,0.9659258262890683,5.0,5.0,,,1.0,3,
j_900243,0,0.0,0.25881904510252074,,,0.0,0.0,0.0,0.0,0.0,,,,,,453046,2,0.021081479919890376,,,,,,,,,,,,,,,,,,47.435,0.01,,,1.0,0.9659258262890683,5.0,5.0,,,1.0,2,
j_912952,0,0.0,0.25881904510252074,,,0.0,0.0,0.0,0.0,0.0,,,,,,453067,10,0.020955574182732608,,,,,,,,,,,,,,,,,,47.72,0.01,,,1.0,0.9659258262890683,5.0,5.0,,,1.0,10,
